gene,condition,n_downstream,ontarget_significant,donor_corr_hits_mean,donor_corr_all_mean,donor_corr_hits_min,n_cells,rank_n_downstream,donor_robust
CCNE1,Stim8hr,44,True,0.6709748034018298,0.1000757616383482,0.6667216403726458,214.0,1859,True
JUND,Stim8hr,44,True,0.1648488197637261,0.0769045477597192,0.1583637834478066,532.0,1859,False
RAB22A,Stim48hr,44,True,0.6234947728966466,0.0228208992658184,0.5465075772020074,280.0,1859,True
CKAP2,Stim8hr,44,True,-0.0068139859623428,0.0620089657044279,-0.3015982629311926,442.0,1859,False
GATAD2B,Stim8hr,44,True,0.7034618004443381,0.109790191626723,0.6368294567650634,260.0,1859,True
DLG3,Rest,43,True,0.3632703086667925,0.0436362147147721,0.1656875953943882,1180.0,1875,False
RAB33A,Stim8hr,43,True,-0.3047269143063145,-0.0192051656314288,-0.545818271703626,312.0,1875,False
PGM1,Rest,43,True,0.3735898156177519,0.085952974323842,0.3258681443125943,348.0,1875,False
WTAP,Rest,43,True,0.737784385590662,0.0416818475914023,0.7089756377349837,728.0,1875,True
PRF1,Stim8hr,43,True,-0.3678022093998021,0.0091946360581563,-0.561493095808636,782.0,1875,False
BEGAIN,Stim8hr,43,True,0.8212305688496674,0.0845034293388453,0.8026430399133224,662.0,1875,True
CLDND2,Stim8hr,43,True,0.8718512908969575,0.060409768513027,0.8207265399994713,255.0,1875,True
NHLRC2,Stim48hr,43,True,0.8740020067064691,0.0503016965591529,0.8202296544333152,136.0,1875,True
RAD51D,Stim48hr,43,True,0.1609522421143832,-0.0198844372615562,-0.0306790752968744,69.0,1875,False
CBX1,Stim8hr,43,True,0.5266653314054425,0.0692057558383199,0.447604888311244,370.0,1875,False
RTKN2,Stim48hr,43,True,0.7553420949254034,0.1260124533429308,0.5900757237447563,2308.0,1875,True
GSTO2,Stim48hr,43,True,0.3980183818017315,0.0349935220519434,0.2108296268793513,352.0,1875,False
SRPK1,Rest,43,True,0.8613742437325532,0.0966538119730591,0.8038498519967145,552.0,1875,True
ZBTB21,Stim48hr,43,True,0.1806045992084662,0.054232438876242,0.0451146935932066,800.0,1875,False
ILVBL,Rest,43,True,-0.4686612977205303,-0.0389487710895629,-0.6248462887013531,1028.0,1875,False
TPRKB,Stim8hr,43,True,0.2821004623138473,0.1149539259294069,0.2255640575416331,151.0,1875,False
GORASP2,Stim8hr,43,True,0.7747535671529113,0.0220571371696839,0.6679552807780744,591.0,1875,True
SIRT6,Stim8hr,43,True,0.4357477090413368,0.0907832117036433,0.3373897051603743,842.0,1875,False
TM2D2,Stim48hr,43,True,0.7587301447162669,0.1726581770835574,0.6584917693437407,357.0,1875,True
YES1,Stim8hr,43,True,0.706822666528172,0.1221678892715853,0.668707360583714,253.0,1875,True
PANK4,Stim48hr,42,True,0.6950271814235136,0.157005035118515,0.6776024007298624,73.0,1894,True
STAT2,Rest,42,True,0.8388910813630002,0.1334251409998768,0.7646133421840329,605.0,1894,True
FKBP8,Stim48hr,42,True,0.7777039925726986,0.1540973268349702,0.6574694412206925,1389.0,1894,True
ATP2B1,Stim8hr,42,True,0.8325248229331867,0.0461086342097622,0.8023904406701335,254.0,1894,True
KIAA0586,Rest,42,True,0.5822520260495733,0.0480551204161341,0.4991306773309832,144.0,1894,False
CEP55,Stim48hr,42,True,0.7018675968242922,0.0209038124322699,0.6440357298863603,96.0,1894,True
ITGAL,Stim8hr,42,True,0.5052355298378888,0.0688317680682295,0.385846675289136,590.0,1894,False
ORAI2,Stim8hr,42,True,-0.2213848330792743,0.0305978036650601,-0.3215109143964308,695.0,1894,False
NPC1,Rest,42,True,0.6971723384433778,0.0270685536766357,0.5988231969044091,179.0,1894,True
RELT,Stim48hr,42,True,0.6334917969470918,0.0562331725541494,0.5458284497377862,1590.0,1894,True
ITPA,Stim48hr,42,True,0.7810794977680436,0.0244755303635117,0.7764766611336082,278.0,1894,True
GTF2A1,Stim48hr,42,True,0.8909115509238692,0.0912274268780268,0.8724953739577992,905.0,1894,True
TRIT1,Stim8hr,42,True,0.7212863538102371,0.033104902188742,0.7021306046103927,1194.0,1894,True
MEF2D,Stim8hr,42,True,0.5886097922327193,0.0665420083970505,0.5404212973461964,595.0,1894,True
TXNRD1,Stim48hr,42,True,0.6673551592999644,0.0296059304801116,0.6390724460244123,523.0,1894,True
CNIH4,Stim8hr,42,True,0.2093068974847263,0.0195925046755293,0.135090875820399,285.0,1894,False
ARGLU1,Stim8hr,42,True,0.6312236152356266,0.0399277610116801,0.5978246339985429,335.0,1894,True
HEATR5B,Rest,41,True,0.4912735217003534,0.0611015023981864,0.458081230073871,414.0,1908,False
MTF2,Stim48hr,41,True,0.717833138420079,0.1750593755155871,0.679024903549032,1003.0,1908,True
ZNRF2,Rest,41,True,0.1990185755142956,0.0094627862216955,-0.0033976366300712,366.0,1908,False
CALHM6,Rest,41,True,0.4640394679497849,0.0310501761909003,0.3169106223298076,572.0,1908,False
RFXANK,Stim8hr,41,True,0.813898330270113,0.0776641411643575,0.7808413579517184,526.0,1908,True
ZNF549,Rest,41,True,0.5428065366363074,0.1069662208512842,0.3905376419569297,545.0,1908,False
VEZF1,Stim8hr,41,True,0.858009559789121,0.1439809200668188,0.8048656728199863,413.0,1908,True
CILK1,Stim8hr,41,True,0.4658648372605352,0.0225187417457692,0.3864922349703327,681.0,1908,False
LCAT,Rest,41,True,0.5742788507685487,0.0200067964784352,0.3194697756866888,405.0,1908,False
YARS2,Stim48hr,41,True,0.686292783340588,0.0446022969362579,0.6704506136979708,882.0,1908,True
BCOR,Stim8hr,41,True,0.7743025213187106,0.0540588788753818,0.743994163219594,1290.0,1908,True
PPP2R3C,Stim48hr,41,True,0.8205666634258754,0.0401680353068458,0.7122939191848361,629.0,1908,True
CKS1B,Rest,40,True,-0.2449421126186202,-0.003822275105909,-0.2682477712416724,126.0,1925,False
MAMLD1,Stim8hr,40,True,0.1547371831117145,0.0855661483925572,0.1438499818593419,1035.0,1925,False
DET1,Stim48hr,40,True,0.9097887978884404,0.1140229844623498,0.841975112456239,444.0,1925,True
SERF2,Rest,40,True,-0.040427431500589,0.0649853369806965,-0.260673996185241,480.0,1925,False
TASOR2,Stim48hr,40,True,0.5548558868270445,0.098644823193107,0.3402559779204864,192.0,1925,False
PSMG2,Stim48hr,40,True,-0.1595471390968391,-0.0170899858061528,-0.1758224894861867,839.0,1925,False
TMEM184B,Rest,40,True,0.6169767858959454,-0.0805589961045437,0.5366299832741467,311.0,1925,True
KDELR2,Stim8hr,40,True,0.947729757847836,0.1409678271016259,0.9219685915492916,1924.0,1925,True
ALAD,Stim48hr,40,True,0.5186133675052137,0.1062960297986671,0.4084654758718424,104.0,1925,False
MCPH1,Rest,40,True,0.847925945274886,0.0985208707582859,0.7991203176467554,235.0,1925,True
HECTD3,Stim48hr,40,True,0.7731028854491259,0.0425176841797356,0.7448861810372593,242.0,1925,True
PLA2G12A,Stim48hr,40,True,0.82374413973576,0.0574079967346022,0.6828591693654088,755.0,1925,True
H1-4,Stim48hr,40,True,0.8531103818915383,0.0694862585426316,0.8079826359709132,778.0,1925,True
PSMB8,Stim8hr,40,True,0.6375716361843681,0.103041045526337,0.5864719208298198,325.0,1925,True
PALS1,Stim48hr,40,True,0.8457027651692264,0.0026943952816051,0.7567351013392634,2274.0,1925,True
PRIMPOL,Rest,40,True,0.2556703160059601,0.0423524033745545,0.1488642650110722,202.0,1925,False
SSR1,Stim48hr,40,True,0.8567968110597107,0.0464877292808451,0.8347936689882746,394.0,1925,True
PPP2R2A,Stim48hr,40,True,0.1955899123674346,0.0775614689400614,0.035849603796612,316.0,1925,False
RAB14,Stim48hr,40,True,0.9429726107884884,0.0711096468958971,0.8907844916314563,585.0,1925,True
RCBTB1,Stim8hr,40,True,-0.0751911695534817,-0.0339777739545552,-0.3952819181344371,1576.0,1925,False
KLF13,Stim8hr,40,True,0.8665274720108402,0.0888832513576706,0.8161091219796698,1119.0,1925,True
ATP6V0A2,Stim8hr,39,True,0.4283021052873112,0.1059819135493324,0.1698606117476147,140.0,1946,False
HIPK1,Stim8hr,39,True,0.9000707897877328,0.088594084097786,0.8562950001914003,203.0,1946,True
EIF2AK4,Stim48hr,39,True,0.0422332907007381,0.0557310778883778,-0.0462637692655366,338.0,1946,False
IQCG,Stim48hr,39,True,0.4547003121916016,0.1115189325168176,0.3928915098444019,494.0,1946,False
TMEM254,Stim8hr,39,True,0.4622544973428164,0.0898880936525728,0.3697345051227587,425.0,1946,False
TSC22D2,Rest,39,True,0.4196499152610556,0.061197929180646,0.1898915159438285,183.0,1946,False
MKRN2,Stim48hr,39,True,0.7511757682590535,0.0654768428646673,0.7239230727236918,473.0,1946,True
CANX,Stim48hr,39,True,0.8951221698495105,0.0926110399144435,0.8662440629789468,312.0,1946,True
MLX,Stim8hr,39,True,0.8052157129034784,0.040077162317426,0.6986154439033255,240.0,1946,True
APMAP,Stim8hr,39,True,0.4032164805916742,0.0137897252175825,0.3160604306697509,723.0,1946,False
PET117,Stim8hr,39,True,0.5649379673368632,0.137582295419487,0.3833249813432912,138.0,1946,False
MYL5,Stim48hr,39,True,0.0406283216366616,0.0379376086685207,-0.0194228111044134,518.0,1946,False
CDC34,Rest,39,True,0.875343503235996,0.1060244214677607,0.8171672939845692,536.0,1946,True
PFKM,Rest,39,True,-0.0634157793952654,0.0399719318945516,-0.1752310129179957,524.0,1946,False
SLA2,Stim8hr,39,True,0.2458762772025363,0.1186888399824487,0.0747374293036476,573.0,1946,False
SGK3,Rest,39,True,0.2373630740249821,0.0127943626705997,0.227470201616555,229.0,1946,False
BRWD1,Stim8hr,39,True,0.4659950131472786,0.0142366586646637,0.4227338562483491,848.0,1946,False
BEND3,Stim48hr,39,True,0.5690661197085181,0.0558536876243633,-0.0030536038572394,872.0,1946,False
CCDC9,Stim48hr,39,True,0.1058759891513753,0.0485487188495891,-0.1184920806497095,245.0,1946,False
DARS1,Stim8hr,39,True,0.8382089617679002,-0.0442490912921258,0.7333938138514966,83.0,1946,True
FANCA,Stim48hr,39,True,0.8413183497103773,0.0809077840988042,0.7439962396380844,360.0,1946,True
EMG1,Stim8hr,38,True,0.7988487620293538,0.0965883692004926,0.7632706250837462,61.0,1967,True
STAG1,Stim8hr,38,True,0.4983139435153631,0.0328139416285705,0.3939326829508179,604.0,1967,False
PRRC2C,Stim8hr,38,True,0.619956234312145,0.0801674464486742,0.5572181919066663,584.0,1967,True
MRM2,Stim48hr,38,True,0.9574889932576026,0.1065384985313948,0.9416254780141724,975.0,1967,True
EPS15L1,Stim8hr,38,True,0.9004959384511281,0.1747441900452535,0.8617771101015744,176.0,1967,True
OSGEP,Stim8hr,38,True,0.5555825737794681,0.0494450298189523,0.3868413652209271,261.0,1967,False
PPP2R5C,Stim8hr,38,True,0.7960456469559093,0.0862036387472949,0.7506489719588896,180.0,1967,True
COQ10B,Stim48hr,38,True,0.9283168502377254,0.1181634233070882,0.8862626471400893,528.0,1967,True
COQ5,Stim8hr,38,True,0.8624770560167638,0.1486809768915328,0.8329313096020522,274.0,1967,True
TOE1,Stim48hr,38,True,0.8988414154922265,0.0290563336611803,0.8722135282627647,539.0,1967,True
RAD21,Stim48hr,38,True,0.6840557570849866,0.202280228843778,0.4677301226115153,293.0,1967,False
ADGRG5,Stim8hr,38,True,0.7406301510552701,0.1346611777240338,0.6491198127233656,410.0,1967,True
STK25,Rest,38,True,-0.1206347768632606,-0.0769838308142338,-0.1726812243312198,827.0,1967,False
NFIX,Stim8hr,38,True,0.7040274718117487,0.0980580243930671,0.5802498538341136,402.0,1967,True
WDR26,Rest,38,True,0.3657578238067757,0.0176532836537054,0.12357810200052,69.0,1967,False
EEF1G,Stim8hr,38,True,0.2450213645264271,0.2028087372799898,0.091541716911612,57.0,1967,False
SLC35E3,Rest,38,True,0.6666559851463151,0.0699153765877442,0.4895617284373134,612.0,1967,False
HDGFL3,Stim48hr,38,True,0.6789915717185049,0.019103245366993,0.515995021293509,531.0,1967,True
OGA,Rest,38,True,0.4756216341010508,0.0830813954570675,0.0715211424627708,71.0,1967,False
CUEDC2,Rest,38,True,-0.3376058933217991,0.0010451325001676,-0.4538542904547689,1399.0,1967,False
JADE2,Stim8hr,38,True,0.8573969177067716,0.0956395156105468,0.8212958385333556,548.0,1967,True
NUDT22,Stim48hr,37,True,0.8128233206590475,0.0536654040527193,0.6417767294539182,660.0,1988,True
ZBTB2,Stim8hr,37,True,0.7314362936730433,0.0284913705689271,0.6912549773837333,660.0,1988,True
NUSAP1,Stim48hr,37,True,0.830280655326411,0.1111437997551396,0.8151198724769008,410.0,1988,True
SUPT4H1,Stim8hr,37,True,0.4827327172911757,0.1000282100727261,0.4195662547210859,115.0,1988,False
SLAMF6,Rest,37,True,0.897407377939977,0.0737961613385526,0.8792329209027333,869.0,1988,True
VIM,Stim8hr,37,True,-0.0989435262842937,-0.0659340922411014,-0.2248273778941046,4299.0,1988,False
MIB2,Stim8hr,37,True,0.7291335737682735,0.0669635897008648,0.7173782254330451,253.0,1988,True
MYSM1,Stim8hr,37,True,0.9032035412822084,0.1472272340934719,0.8782204087271201,594.0,1988,True
FADS1,Rest,37,True,0.3777323928246155,0.0830140948965197,0.0400566721325962,440.0,1988,False
COX14,Stim48hr,37,True,0.8266573799706886,-0.0348089536155218,0.6806481503652192,77.0,1988,True
NDUFB10,Rest,37,True,0.8283481808315035,0.1048012982404436,0.791225479759245,160.0,1988,True
DDX5,Stim8hr,37,True,0.8378336813804204,0.0445921486724223,0.8152829069813858,200.0,1988,True
SUMO3,Stim8hr,37,True,-0.0677957452661148,0.0063700407297878,-0.3620360508196857,277.0,1988,False
ARHGEF5,Stim8hr,37,True,0.5974663913072452,0.0746301245641225,0.5418700712353285,329.0,1988,True
ALG5,Rest,37,True,0.2721300195699347,0.1323821928220908,-0.0035791500676747,307.0,1988,False
SLC16A5,Rest,37,True,0.9456388000032406,-0.0978410329419566,0.9304681511869874,452.0,1988,True
FRA10AC1,Stim48hr,37,True,0.7307011367718911,0.0830190178283036,0.486068623017298,237.0,1988,False
MAPK1,Stim8hr,37,True,0.5357305663592143,0.0245657243704475,0.3525570290770855,594.0,1988,False
PRKCSH,Stim8hr,37,True,0.0266364138141818,0.1039582150279224,-0.0175262156874861,323.0,1988,False
LETM1,Stim8hr,37,True,0.9142976173894456,0.1244742421604185,0.8891329106776296,108.0,1988,True
KLF16,Stim8hr,37,True,0.7916787400409322,0.1911400470522131,0.6951392680504656,267.0,1988,True
FBXO2,Rest,36,True,0.4257251767456002,0.0878505705571751,-0.0302150961680381,250.0,2005,False
EME2,Rest,36,True,0.0293974142987146,-0.0267675967756833,-0.3041116750760537,246.0,2005,False
AAR2,Rest,36,True,0.4364195517806108,0.0551195120323241,0.3877904430536062,62.0,2005,False
HTRA2,Stim8hr,36,True,0.7022658988893647,0.107000248149179,0.6245303936238352,566.0,2005,True
TRIR,Stim8hr,36,True,0.8926108907581923,0.078398307825153,0.8733029624723014,218.0,2005,True
ATP13A3,Stim48hr,36,True,0.7754352562265354,0.1587533089638929,0.6362191266008377,609.0,2005,True
PSMB6,Stim8hr,36,True,0.132221261082977,0.022379057837779,0.0986398567822656,64.0,2005,False
RBM7,Stim8hr,36,True,0.800869206858645,0.029860294344159,0.7386457289474267,167.0,2005,True
SCAPER,Stim48hr,36,True,0.5805578598639863,0.1000938000481218,0.4107841863017722,866.0,2005,False
NKTR,Stim8hr,36,True,0.9008917053810171,0.1428235633772321,0.8889222902207811,436.0,2005,True
TGIF1,Stim8hr,36,True,0.913697253423108,0.0559368825321378,0.9013414018225598,426.0,2005,True
XPO6,Rest,36,True,0.906851028211504,0.19168815373825,0.8936595506043916,288.0,2005,True
AKIRIN2,Stim8hr,36,True,0.4556370382473289,0.0333262033979793,0.2947427613272352,226.0,2005,False
TBRG1,Stim48hr,35,True,0.6012891399386833,0.1416076425112436,0.143821569639861,871.0,2024,False
LOXL2,Stim48hr,35,True,0.6341950572584106,0.0486833386530259,0.5069573268152003,291.0,2024,True
ZFYVE26,Stim8hr,35,True,0.3419501171346075,0.0380181369375303,0.2530956695932643,625.0,2024,False
ATG3,Stim48hr,35,True,0.8486574520527966,0.1445859475761887,0.7829696673455503,370.0,2024,True
LTBP4,Rest,35,True,0.8098245731064552,0.0524407786035807,0.7432405583338694,447.0,2024,True
MAPK12,Stim48hr,35,True,0.8811415353621975,0.0245993526357088,0.8609983508351071,848.0,2024,True
MTRES1,Stim8hr,35,True,0.9138435265549392,0.268886345732264,0.8776263300999998,138.0,2024,True
PLEKHH2,Stim8hr,35,True,0.8529463528178711,0.0965468383617696,0.8114612291285763,179.0,2024,True
FOXRED1,Stim48hr,35,True,0.5482565020913464,0.0111325490025773,0.4547957026728282,402.0,2024,False
TPK1,Stim8hr,35,True,0.8680920962745716,0.0944060287226494,0.8589222040065657,241.0,2024,True
DPH7,Stim8hr,35,True,0.8077906262748108,0.0440102302752802,0.7887932262675021,626.0,2024,True
GOLGA5,Rest,35,True,0.8472283136091239,0.0818912838872415,0.7822420429698838,392.0,2024,True
FAAP24,Stim8hr,35,True,0.8717447489707126,0.0502596570415548,0.8413645776080477,95.0,2024,True
PEX16,Rest,35,True,0.2992780584983651,0.0827507677120574,0.2784524082698414,814.0,2024,False
FUNDC2,Stim8hr,35,True,0.92113065156882,0.0874921444623562,0.8948051570032816,685.0,2024,True
SEPSECS,Stim48hr,35,True,0.8365319921233102,0.2410061420757175,0.8123913178338815,52.0,2024,True
ZNF160,Stim48hr,35,True,0.7688522429980823,0.0566284495516147,0.7254490337566808,1091.0,2024,True
BCORL1,Stim48hr,35,True,0.8683010353814377,0.1345494710857728,0.82439473558738,840.0,2024,True
OTUD4,Stim8hr,35,True,0.8612102493857274,0.0777518862466209,0.8401212795501107,305.0,2024,True
BAX,Stim8hr,35,True,0.5166585585176806,0.1562117681764417,0.3851998201558149,214.0,2024,False
B4GALT1,Stim8hr,35,True,0.8153582407864355,0.0683130389157721,0.7565837713695124,550.0,2024,True
SLK,Stim8hr,35,True,0.7882622905596445,0.1778221575653099,0.6878858719830161,170.0,2024,True
XPOT,Stim48hr,35,True,0.6330323705378653,0.1090025752213028,0.3971557867042926,424.0,2024,False
TTC14,Rest,35,True,0.7717531190607335,0.0869317276800417,0.6896550379048536,339.0,2024,True
KDELR3,Stim48hr,35,True,0.5451646330628478,-0.0224173701724243,0.4712060103515558,984.0,2024,False
CHRNB1,Stim8hr,35,True,0.0145177378383614,0.0862710864681415,-0.2369945018166318,164.0,2024,False
TOPBP1,Stim8hr,34,True,0.649936334437627,0.0384452134205275,0.5793775844356737,54.0,2046,True
ABCC4,Stim48hr,34,True,0.684393452079655,0.130632420212711,0.5985425716186797,165.0,2046,True
KNOP1,Stim48hr,34,True,0.8326008105455266,0.0663824776293078,0.7183879181674143,673.0,2046,True
HMGXB4,Stim8hr,34,True,0.4266845618871274,0.0807151507920844,0.2430963971333356,542.0,2046,False
RHOT1,Stim48hr,34,True,0.4260150377432219,-0.0284125767091673,0.1995724864142372,138.0,2046,False
NUP35,Stim48hr,34,True,0.9141970335569553,0.0662920199901126,0.8795758291398772,960.0,2046,True
CPTP,Stim48hr,34,True,0.7369730310164636,0.0312930967531192,0.6780413676757823,100.0,2046,True
ABCA5,Stim48hr,34,True,0.2184919906598621,0.0489771381901027,0.0480589272789212,843.0,2046,False
CHUK,Stim8hr,34,True,0.439519034441252,0.1258261925435566,0.3756552727401181,145.0,2046,False
ENTPD1,Stim48hr,34,True,0.8094597315627473,0.0628918932541639,0.7297988564849854,1076.0,2046,True
PGBD2,Stim8hr,34,True,0.0795550409474254,0.0734879181169184,-0.100743322931823,709.0,2046,False
POLDIP2,Stim48hr,34,True,0.9167342924683743,0.0687694698019528,0.9131400562765916,1078.0,2046,True
RUNX2,Stim48hr,34,True,0.4818967253035879,0.0386129681469392,0.3924946436845734,176.0,2046,False
CAMTA2,Stim48hr,34,True,0.577198109941475,-0.0584177186057998,0.499062840902067,93.0,2046,False
EIF4E2,Stim48hr,34,True,0.8803701374483491,0.1157042180335973,0.8576185980602635,509.0,2046,True
TMBIM4,Stim8hr,34,True,0.8041550822774166,0.2294796819830098,0.7564970719152652,87.0,2046,True
LRP2BP,Stim48hr,34,True,0.4589662120454842,0.112009554633032,0.411109255183376,3213.0,2046,False
STYX,Stim8hr,33,True,0.7423325441642808,0.0213618052883139,0.6854222662784956,358.0,2065,True
VPS35L,Stim48hr,33,True,0.4866625472053861,0.0356674646984934,0.4498643254308291,77.0,2065,False
BBX,Stim48hr,33,True,0.849474492818438,0.0913719005845436,0.8073405003389046,737.0,2065,True
ODC1,Stim8hr,33,True,0.8669090578221023,0.1075608523253557,0.8129891876327862,687.0,2065,True
TRIM28,Stim48hr,33,True,0.3617816893132426,0.105942102722318,0.1760208256881124,406.0,2065,False
POLE3,Stim48hr,33,True,0.850145315924426,0.1291510551818349,0.8382031043181923,201.0,2065,True
LMLN,Stim48hr,33,True,0.8675169486662057,0.0759076291890687,0.8603318962640916,269.0,2065,True
CKAP2L,Rest,33,True,0.2227761815960101,0.0683484143264368,0.0717221247884741,464.0,2065,False
TIMM50,Stim8hr,33,True,0.7810535938990091,0.1404823833109697,0.7051408020431212,66.0,2065,True
PHLPP2,Stim8hr,33,True,0.0702065154202317,0.0876218973206088,-0.0951448556573422,434.0,2065,False
MTX1,Stim48hr,33,True,-0.4000742409247178,0.0478483181747721,-0.4832625310555277,277.0,2065,False
ZNF410,Rest,33,True,0.0067621122652942,0.0235321191669015,-0.1089578838575189,1227.0,2065,False
ANKRD10,Stim8hr,33,True,0.9082992754207267,0.0948061397069885,0.8628807830421562,165.0,2065,True
