target_contrast,target_contrast_gene_name,culture_condition,single_guide_estimate,n_guides,guide_correlation_all,guide_correlation_signif,guide_n_signif_ontarget,donor_correlation_all_mean,donor_correlation_hits_mean,donor_correlation_hits_min
ENSG00000141510,TP53,Stim8hr,False,2.0,0.1026798345432923,0.9412172688749718,2.0,0.1532333782276739,0.6646858302231454,0.5716183795625912
ENSG00000067369,TP53BP1,Rest,False,2.0,,,,,,
ENSG00000067369,TP53BP1,Stim48hr,False,2.0,,,,,,
ENSG00000067369,TP53BP1,Stim8hr,False,2.0,0.0856072892317139,0.8069323332057168,2.0,,,
ENSG00000143514,TP53BP2,Rest,False,2.0,0.1234039896582013,0.9952989261050108,2.0,,,
ENSG00000143514,TP53BP2,Stim48hr,False,2.0,0.1745571160365879,,2.0,,,
ENSG00000143514,TP53BP2,Stim8hr,False,2.0,0.1190946502301368,,2.0,,,
ENSG00000175274,TP53I11,Rest,False,2.0,-0.0501789379080275,,0.0,,,
ENSG00000175274,TP53I11,Stim48hr,False,2.0,0.0687363189433014,,2.0,,,
ENSG00000175274,TP53I11,Stim8hr,False,2.0,0.0956692719679034,,2.0,,,
ENSG00000167543,TP53I13,Rest,False,2.0,-0.0502554774133793,-0.5396821519739256,2.0,,,
ENSG00000167543,TP53I13,Stim48hr,False,2.0,0.0396130790985097,0.8407598816898462,2.0,,,
ENSG00000167543,TP53I13,Stim8hr,False,2.0,0.0602853440630462,-0.5107872725892793,2.0,,,
ENSG00000164938,TP53INP1,Rest,False,2.0,0.141352333787035,,2.0,,,
ENSG00000164938,TP53INP1,Stim48hr,False,2.0,0.1128590165815353,,2.0,,,
ENSG00000164938,TP53INP1,Stim8hr,False,2.0,0.1478313123623617,,2.0,,,
ENSG00000078804,TP53INP2,Rest,False,2.0,0.0637742023535502,0.1931671204693091,2.0,0.2276355221850679,0.7704257445451989,0.7595811744795613
ENSG00000078804,TP53INP2,Stim48hr,False,2.0,0.0242149170338943,0.0129971317337653,1.0,0.273440784997055,0.7562187820889678,0.728002943998069
ENSG00000078804,TP53INP2,Stim8hr,False,2.0,0.0819324539296648,0.1550098000313026,0.0,0.2098980025893988,0.7190145101245927,0.6964915735571665
ENSG00000172315,TP53RK,Rest,False,2.0,,,,,,
ENSG00000172315,TP53RK,Stim8hr,False,2.0,,,,0.0342209799982749,0.3600410585299012,0.2616062269575331
ENSG00000124251,TP53TG5,Rest,False,2.0,0.0361487200301755,,0.0,,,
ENSG00000124251,TP53TG5,Stim48hr,False,2.0,0.0727889502179534,1.0,0.0,,,
ENSG00000124251,TP53TG5,Stim8hr,False,2.0,0.0524413261521362,,0.0,,,
ENSG00000073282,TP63,Rest,False,2.0,,,,,,
ENSG00000073282,TP63,Stim48hr,False,2.0,-0.0112505596537408,,2.0,,,
ENSG00000073282,TP63,Stim8hr,False,2.0,,,,,,
ENSG00000078900,TP73,Rest,False,2.0,0.1340145462918731,0.9143592591292736,2.0,0.0842571981378016,0.56424306024607,0.4312011349139606
ENSG00000078900,TP73,Stim48hr,False,2.0,0.1842043109963851,0.0305534294763661,2.0,0.0854115828921053,0.6823086381832737,0.5700137103933316
ENSG00000078900,TP73,Stim8hr,False,2.0,0.0891867287090154,-0.2998877534010795,1.0,0.0767778340626947,0.5934527431894675,0.4816589669107262
ENSG00000146242,TPBG,Rest,False,2.0,0.0627458128309357,,0.0,,,
ENSG00000146242,TPBG,Stim48hr,False,2.0,0.0814707468957163,,0.0,,,
ENSG00000146242,TPBG,Stim8hr,False,2.0,0.0622912969761041,,0.0,,,
ENSG00000186815,TPCN1,Rest,False,2.0,-0.0111407192854002,,2.0,,,
ENSG00000186815,TPCN1,Stim48hr,False,2.0,0.0457124392876128,,2.0,,,
ENSG00000186815,TPCN1,Stim8hr,False,2.0,0.0845496269947515,,2.0,,,
ENSG00000162341,TPCN2,Rest,False,2.0,-0.0701964414324314,,2.0,,,
ENSG00000162341,TPCN2,Stim48hr,False,2.0,0.0373034866917093,,2.0,,,
ENSG00000162341,TPCN2,Stim8hr,False,2.0,0.0442406160413435,,2.0,,,
ENSG00000076554,TPD52,Rest,True,1.0,,,,0.1255908362139178,0.5769112740289168,0.2779906155462774
ENSG00000076554,TPD52,Stim48hr,True,1.0,,,,0.1267990507078534,0.5215780628171498,0.2143029027253433
ENSG00000076554,TPD52,Stim8hr,True,1.0,,,,0.110239624766693,0.6391835988862332,0.4861940317245004
ENSG00000111907,TPD52L1,Rest,False,2.0,0.0729721128387514,0.389931046853578,0.0,0.0569242203069238,0.3674729467907179,0.1962325930205767
ENSG00000111907,TPD52L1,Stim48hr,False,2.0,0.0207852118597748,-0.3272424087078026,2.0,0.0788051919120432,0.8520649889714876,0.8232660932733684
ENSG00000111907,TPD52L1,Stim8hr,False,2.0,-0.0269332976268279,-0.2482868070838002,0.0,,,
ENSG00000101150,TPD52L2,Rest,False,2.0,0.0321064893916874,0.9985648987124324,2.0,,,
ENSG00000101150,TPD52L2,Stim48hr,False,2.0,0.0178376675797998,0.99938786796044,2.0,,,
ENSG00000101150,TPD52L2,Stim8hr,False,2.0,0.0700557570536835,1.0,2.0,,,
ENSG00000141933,TPGS1,Rest,False,2.0,0.0026769768093877,1.0,2.0,,,
ENSG00000141933,TPGS1,Stim48hr,False,2.0,0.0593990530366784,0.972866881312342,2.0,,,
ENSG00000141933,TPGS1,Stim8hr,False,2.0,0.0409861662351908,,2.0,,,
ENSG00000134779,TPGS2,Rest,False,2.0,0.2141656981770581,0.967254309107202,2.0,,,
ENSG00000134779,TPGS2,Stim48hr,False,2.0,0.1985664208335357,0.787700783705206,2.0,0.0996226546276535,0.7875433352300543,0.7274413391576768
ENSG00000134779,TPGS2,Stim8hr,False,2.0,0.2217621752873611,0.9572251258536214,2.0,,,
ENSG00000129167,TPH1,Stim48hr,True,1.0,0.1310517293258594,,0.0,,,
ENSG00000129167,TPH1,Stim8hr,True,1.0,0.0077602179543224,,1.0,,,
